review,sentiment
"This movie is a shameful result of what happens when:<br /><br />A) It is written, directed and produced by an idiot. and/or B) It was rushed in production to satiate the poker/Stu Ungar craze. <br /><br />The story from beginning is uneven. Vidmer spends too much time on Ungar's childhood and not enough on some of the legendary tales -- such as counting cards, his blackjack escapades, the roll of money as id. He also leaves out mentions of other poker greats such as chip reese, brunson etc. The movie is a complete mess from beginning to end. <br /><br />If you want a more complete and accurate account, read the book One of a Kind. If you thought the movie was good, read the book and change your mind.",0
"It's strange what fate does to some people. While looking in the discount bin at a DVD retailer, I came across a copy of Deadly Instincts. Being a collector of any film that is either sci-fi, horror or featuring alien monsters, I decided to buy it (not to mention the fact that it cost five dollars  a bargain, believe me). After viewing it, I came to the opinion that it was nothing special. But after doing some research on the Internet, I discovered that the film was actually called Breeders & was a remake of the Tim Kincaid horror flick that menaced video stores in the mid-1980s. Which I've already seen. My appreciation of ""Deadly Instincts"" grew following that discovery.<br /><br />A meteorite crashes on the lawn next to a private girls' college. The sole teacher there, Ashley (played by Todd Jensen  that's right, the guy who gets turned into a cyborg in the cult flick CYBORG COP four years earlier), notices that some of the students are beginning to disappear, while encountering a black-haired woman with a scarred face & wearing a kinky leather outfit. His investigation reveals that an alien creature had hitched a ride on the meteorite & had come to Earth to breed using the local womenfolk. Along with a local detective who believes him to be responsible for the disappearances, Ashley tries to stop the monster.<br /><br />The original BREEDERS, directed by Tim Kincaid (who would leave the genre to make gay porn), was a sci-fi / horror film which was actually a thinly-veiled soft-core porn film designed to take skin flicks to genre fans. It is, in my belief, one of the worst films made in the 1980s. Why anyone would want to remake it is quite a mystery.<br /><br />This remake is actually a better effort than its low-budget source. The film, which takes the basic concept of an alien monster trying to interbreed with human women, eliminates any pornographic elements. In fact, the film is actually very tame. There are no sex scenes, no nudity (even during the shower scene), swearing & violence are kept to a minimal level & there is no gore (which may cheat gorehounds). This makes the remake a film safe for the whole family, that is if the kids aren't scared by alien monsters (which brings me to the film's M 15+ rating, which seems a bit much).<br /><br />Tameness of subject matter aside, the film does have some faults. The script, while featuring some good characterizations, has a number of holes so big you can crash a meteor through.<br /><br />What? You're mad at me for that? Come on, this review needed a bad pun so it will remain interesting.<br /><br />Anyway, the film's setting is one problem the script failed to fix  the film is set in Boston but the buildings don't look like they belong in Boston. Something about the architecture ain't right. Another thing is the college itself, with a rather large building housing about twenty students (all female, of course) & only having one class  art. The only teacher there has a relationship with a student (& so does the janitor!), which somehow escapes the attention of the principal. Not to mention the cops, who are so one-dimensional (& stupid) that the real Boston PD would have a good case if they ever decided to sue. Oh, & the meteor well the chance that a meteor which is sent from Saturn (check the opening credits) reaches Earth with no onboard propulsion is astronomical. That doesn't include the chances that any passengers in the meteor will survive the landing.<br /><br />As far as the acting goes, Todd Jensen gives a dependable performance as the heroic teacher while the late Kadamba Simmons (who was murdered by her boyfriend shortly before the film came out) cuts a striking figure in that leather outfit, as well as proving she can act. The visual effects are run-of-the-mill, with credits due to the filmmakers for bringing us a cool-looking monster.",0
This is a good example a film that in spite of the low rating is more than worth watching. The story is engaging and it doesn't take long before the chemistry between Nicole Kidman and Ben Chaplin grabs your attention. The acting is first class and the characters are represented well. Sometimes it feels like the director couldn't decide himself between drama and romantic comedy. Ben Chiller's portrayal of the law abiding and shy Englishman with porn S.M. magazines hidden in the bedroom creates plenty of moments for laughs! As does the look in Nicole Kidman's eyes when she is offering John his first taste of intimacy in a long time... Other times the actors and especially Nicole Kidman give this comedy quite expertly a dramatic slant.,1
"In the opening scenes of this movie a man shot arrows through his hotel room into another man's bathroom and blew out all the lights. This must have been very hep for 1936, but rather way way out and had nothing to do with the film, Robin Hood did not make an appearance as far as I could see. However, Bette Davis(Daisey Appleby),""The Whales of August"",'87 was very young and attractive and performed one of her best roles in a long career in Hollywood. Daisey never stopped teasing or being very sexy with her nightgowns and so called swim suit on her yacht with George Brent(Johnny Jones),""The Spiral Staircase"",'46. Daisey even proposed marriage to Johnny in a Ferris Wheel upside down and even got a black eye. Davis and Brent made a great couple, one suppose to be very rich and the other a very poor reporter. Off stage, Davis and Brent were having a real torrid love affair, which is good reason why there was sparks when these two appeared in this film. If you liked Bette Davis and George Brent, this is the film for you!",1
"Soul Calibur is more solid than it ever was... with the new character creation, and the bad-ass chronicle of the sword mode on the home version.<br /><br />The arcade version is more complete, even though the character roster is smaller than the home version, this version is definitely the more pretty of the two, eliminating all of the ""goofy/unrealistic"" fighting styles found in the home version. If you were in any way disappointed with the home version, or perhaps thought it was ""too much,"" you might find a much more likable and straight forward game of Soul Calibur in the arcade. Think you have what it takes to become a Legend?",1
"Of course the plot, script, and, especially casting are strong in the film. So many fine things to see. One aspect I liked especially is the idea of the antagonist--Luzhini's (Turturro's)--ex-mentor working his evil on the sidelines. His chess opponent--an Italian dandy in three piece and cane--turns out to be a real gent, and a truly fine chess player. To his credit the ""opponent"" nobly goes along with the plan at the end to complete the final game for the championship posthumously (Luzhin has taken a flyer out a window--sad, but so releasing to him)by way of the unstable genius' widow (Emily Watson.) In death, then, because of the gallantry of an honorable chess master, Luzhin's defence (which he worked out in a late moment of lucidity) is allowed to be played. The Italian gent commends the play and calls it brilliant. Talk about a dramatic ""end game!""",1
"This movie is horrible, but you have to see it because of that. I'm not here to discuss the entire film, just the greatest chase scene ever. When Eddie dumbs milk on Tim, he gets chased down the hallway. Eddie puts obstacles in the jocks way with hilarious consequences (like a cymbal nailing a trumpet player; buy the DVD and watch it slow). The best obstacle is a knocked over mop bucket which one jock jumps over but proceeds to slide on the ground out a door. But when he slides he picks up speed thus defying physics (mainly friction); yet what lies behind the door is supreme. The steepest stair case in any school ever, which this jock proceeds to CLEAR in the air. In reality he probably would die of a broken neck. Not only does he defy all concepts of reality, he makes the funniest noise ever made in that situation. Go and buy this one. Trust me this scene is worth your 6 bucks.",1
"After his classic film noir homage Chinatown Roman Polanski returned to the themes that had given him his greatest hits in the 60s with this creepy psychological horror which, like Repulsion and Rosemary's Baby, deals with the paranoia and claustrophobia generated by apartment living.<br /><br />Claustrophobic environments are the ones which Polanski is best at creating, and this has to be the most suffocating and confined picture he ever created. The emphasis on side walls and distant vanishing points is greater than ever, and even in the small number of exterior scenes the sky is rarely glimpsed. But The Tenant is not just confined spatially, but also in the intensity with which it focuses on its protagonist. Trelkovsky, played by Polanski himself is not only in every scene, he is in virtually every shot. When he is not on screen more often than not the camera becomes Trelkovsky's point of view. And of course almost everywhere he looks he sees his own reflection staring back at him in a mirror.<br /><br />I can't think of any film that is more about the internalisation and solitude of one character. Some psychological thrillers, like M or Peeping Tom, manipulate us into feeling sorry for the mentally ill protagonist. Others, like Psycho, attempt in-depth scientific analysis of his mental condition. The Tenant fits into neither of these categories  it simply immerses us completely inside Trelkovsky's experience without demanding we actually understand or appreciate what is going on inside his head. We feel his paranoia and obsession even though it is constantly revealed to us that they are irrational.<br /><br />Polanski was also a master of the slowly unfolding horror film. Often in his horrors there is an ambiguity as to whether there is actually anything sinister going on, but they are among the most effective at frightening audiences. Why? Precisely because they unfold so slowly and invest so much time in painstakingly setting up situations that they immerse the viewer in paranoia. A much later Polanski horror, The Ninth Gate is a bit of a mess plot-wise but at least it still manages to achieve that creeping sense of dread.<br /><br />This is a rare chance to see Polanski himself in a major role. His talent in front of the camera was as good as behind it, and he is absolutely perfect as the meek Trelkovsky. Another standout performance is that of the all-too-often overlooked Shelley Winters as the concierge. In actual fact it is rather a stellar cast, although many of the familiar faces look out of place in this strange, Gothic European movie. Also sadly many of the French actors in supporting roles are atrociously dubbed in the English language version.<br /><br />The Tenant is more polished and less pretentious than Repulsion, but it lacks the suspense and the character that make Rosemary's Baby so engrossing and entertaining. The Tenant is good, with no major flaws, and Polanski was really on top form as a director, but it's not among his most gripping works.",1
"I was never all that impressed by Night Gallery, but this one episode stands out.<br /><br />A TV network executive auditions an odd act - a young, nerdy boy who proceeds to make prognostications. The exec dismisses the whole thing as a flaky waste of time until both predictions come true the next morning.<br /><br />What first seemed a parlor act becomes a hit show as the kid's predictions prove consistently accurate.<br /><br />Then, one day, he refuses to do the show. Facing imminent showtime, everyone's at wit's end, even threatening him with legal action if he doesn't fulfill his contract and make his daily predictions.<br /><br />The young boy relents, and foretells a seemingly utopian tomorrow.<br /><br />After the show, the befuddled executive asks for an explanation, only to learn why the complete truth is too terrifying to reveal.",1
"Now we know where they got the idea of Snakes on a Plane. To put it bluntly, do not pay to see this movie. If you really want to waste 90 minutes of your life, then either catch it on cable, or get it as a free pick from NetFlix or Blockbuster. Do not pay to rent this. If you do pay to rent this, then you are one stupid individual. The acting was awful, the plot was awful, everything was awful except for the snakes. Whether they were real or CGI generated, they did look pretty good. But that being said, still this movie has to be one of the worst movies I have ever seen. Even the nude dancing scene was pretty bad that I actually fast forwarded through that. Don't sat I did not warn you.",0
"Brian Keith as Cole Wlikerson and Richard Jaeckel as Wade Matlock make excellent villains. They just love intimidating the locals in the most brutal way possible, and sneer sexily at any suggestion that there might be a more humane way to achieve their ends. It's a pity that goody-goody Glenn Ford gets in their way.",1
"I would highly recommend this movie! And I certainly shall be personally recommending it to my friends and family here and abroad! It was with excited anticipation, that I have just pre-ordered it online, I enjoyed it so much! It is not out until February/March 2008, but it will be well worth the wait! But first go and see it in the cinema if you can. There is nothing quite like the Cinema-Experience of a cinema-made movie! Insist that your local cinema puts it on! I went to see 'Seachd, the Inaccessible Pinacle' tonight, down here in London, and was really impressed. It is a marvel: a truly beautiful film set in the Scottish Highlands: you will laugh, you will cry, you will be moved in may different ways, you will be intrigued, and as the story within the stories is revealed, you will be amazed at that revelation.<br /><br />This movie is in Scottish Gaelic with English Subtitles, but do not let that detract you if you are not a speaker of the Gaelic: I am just starting, and my son does not, nor did many people there tonight, and it did not spoil it for us by any manner of means! Superlatives do not suffice! The photography is superb - there is no CGI here, and the movie is all the better for that- here you have true photography! The script is so skilfully and subtly written. The many-layered plot weaves the magic art of the ancient storytellers. The music is at times rousing, at times haunting, but always adding to the atmospheric ambiance. And the acting? ... it is to behold ... and the actors?... they the true weavers of this delightful yet profound film, particularly the two main actors, 'Padruig-the-young' and 'Padruig-the-elder' (A true bard, if ever there was!), who both carried a very heavy load! And the Direction? Well watch out Richard! And the Producer, responsible for raising funding, hiring key personnel, and arranging for distributors? A task well done! I hope that you will make sure that distribution goes out to our communities abroad! And the Gaelic community? Uill, without you it could not have happened! We were told that this movie was made on a low budget, but you would not know it, and I think it might well be because, for what they might have lacked in money, they more than made up for with the richness of the heart, and the warmth and co-operation of the local Scottish Gaelic community.<br /><br />A heartfelt thanks to all concerned in the making, and the sponsoring, of 'Seachd' - Mòran taing! (Many thanks!) From the Gaels to the World! From the World to the Gaels!",1
"As is nearly always the case, when Britain comes up with an entertaining and/or successful sit-com or quiz show, the Yanks will come along and poach the format and produce their own, grossly inferior, version. Man About The House is, of course, no exception to that rule. The Yanks' version ( Three's Company ) was unwatchable, braindead pap that seem to run forever. A prime example of quantity over ( non-existent ) quality. The original, on the other hand, is a fondly-remembered gem that had the savvy ( like Fawlty Towers ) to pull the plug at precisely the right time ( unlike the 637 episodes of 'hilarity' that Three's Company came up with ). Jo was cute, there was brilliant chemistry between the Ropers, Richard O'Sullivan made it all look so easy, the scripts, whilst not exactly Oscar Wilde-standard, were consistently funny and Chrissy was THE most drop-dead gorgeous woman who has walked the face of this planet since The Dead Sea was merely feeling unwell. 'Nuff said.",1
"Sitting in a big wing chair with a huge book in his lap, the one and only Bela Lugosi looks into the camera and, in a dreadful vocal delivery that sounds as if he were mocking a reading of Shakespeare, intones sloooow-ly: ""Man's constant groping of things unknown, drawing from the endless reaches of time, brings to light many startling things; (snicker); startling?, because they seem new (Lugosi's eyes now bulging, with raised eyebrows, and mouth sneering, he continues) but most are not new, the signs of the ages"" (cue a visual of lightening, accompanied by the sound of thunder which then continues to rumble for an astonishing 86 seconds).<br /><br />And so begins what is arguably the worst film ever made. This ""movie"" almost defies description. Told in semi-docudrama style with an unseen narrator explaining the plot ... such as it is ... the story revolves around the vicissitudes of a man named Glen (Ed Wood, Jr.) who cross-dresses; hence the reference to Glenda. The film has no real structure. Instead, it consists mostly of a random assortment of vignettes that may ... or may not ... relate to Glen or to the cross-dressing motif. One long sequence consists of some unknown woman wriggling on a sofa, followed by a man whipping a woman in what we would today refer to as S&M.<br /><br />Then, at odd moments Bela reappears, for no apparent reason, and babbles more inane dialogue, like: ""When he's wrong because he does right, and when he's right because he does wrong; pull the string, dance to that."" Huh?<br /><br />About twenty percent of the film's visuals consist of stock footage, accompanied by a VO that relates to the story motif but not the visuals. Hence, we see stock footage of: bustling city streets, freeway traffic, a thunderous herd of buffalo, and a playground full of kids. But it gets worse. In a film about cross-dressing, we have 58 consecutive seconds of stock footage of a foundry furnace making hot steel, and 84 consecutive seconds of battle scenes from WWII.<br /><br />Even the simplest items are botched. In one scene we see a newspaper headline that reads ""Man Nabbed Dressed as Girl"". Underneath the headline, which has clearly been glued or pasted on, the article is about ... taxes. In one of my favorite scenes, an off-screen woman spouts out: ""airplanes, why it's against the creator's will"", in a voice that sounds like she's just inhaled helium.<br /><br />Except for the performance of Lyle Talbot, the acting is uniformly horrendous. Production design is cheap looking and drab; (but you gotta love that tacky wallpaper). The editing is sloppy. Most of the background music is suitable only for 1950 style elevators. The B&W cinematography has way too much contrast. And the costumes look like something that came from a thrift store.<br /><br />This film is so bad it makes ""Plan 9 From Outer Space"" look like ""Citizen Kane"", by comparison. I just don't know how one could make a film any worse than Ed Wood's ""Glen Or Glenda"". But thankfully, it's got Bela Lugosi in it. Every time he opened his mouth, and gazed into the camera with those big, bulging eyes, I about fell on the floor laughing.",0
"During a sleepless night, I was switching through the channels & found this embarrassment of a movie. What were they thinking?<br /><br />If this is life after ""Remote Control"" for Kari (Wuhrer) Salin, no wonder she's gone nowhere.<br /><br />And why did David Keith take this role? It's pathetic!<br /><br />Anyway, I turned on the movie near the end, so I didn't get much of the plot. But this must've been the best part. This nerdy college kid brings home this dominatrix-ish girl...this scene is straight out of the comic books -- or the cheap porn movies. She calls the mother anal retentive and kisses the father ""Oh, I didn't expect tongue!"" Great lines!<br /><br />After this, I had to see how it ended..<br /><br />Well, of course, this bitch from hell has a helluva past, so the SWAT team is upstairs. And yes...they surround her! And YES YES! The kid blows her brains out!!!! AHAHHAHAHAHA!!<br /><br />This is must-see TV. <br /><br />",0
"Diego Armando Maradona was, and still remains as the best football player, the game has offered. Not just an athlete, but an artist. This documetary if the 1986 World Cup will forever live in the memories of every football fan around the world. Because of his tremendous and unbelievable goal, which he scored against my own country(england). There's absolutely no point of diminishing this star. Although I dont undersand spanish, I can appreciate the argentine narrator. He actually cries of happiness, and can barely express his emotion..... Anything I wrote can be senseless and difficult to comprehend, but readers.....you have to watch this to know what I mean.",1
"i can't believe how dumb this movie truly is. the storyline (written by keira knightley's mother) is what ruins the movie to the extreme. it is straight out dull, absurd, and makes absolutely no sense whatsoever...<br /><br />this movie lagged so bad for most of it, especially at the beginning. the story just kept going on and on about their everyday flirts with each other, often times seeming like a threesome. in this movie, you have an annoying deadbeat couple (the poet and his wife) who are complete total drunks from the start. the wife sleeps around with other men to make ends meet, while the poet is a pervert who thrives on cheap boos and women. the wife, who waaayyyyyy too quickly becomes friends with his former childhood lover (played by keira) suddenly gets jealous, knowing full well that the two were lovers since they were kids. something doesn't seem right here....i mean, come on... get with the program lady! what'd you expect.<br /><br />bottom line is: former lovers meet again with new wife embracing it, then gets jealous, then former woman lover gets married and her husband gets jealous, bombards the crazy drunk couple's home, crazy husband calls police, and they end up going to court for the man's attempted murder charges. that's it summed up in a nutshell...<br /><br />this movie had it's moments such as the quality and good acting by cillian murphy, but other than that, i cannot believe i watched it... i complained about it during the movie and some family members watching it with me fell asleep. i decided to give it a chance and i should have stuck to my first instincts.",0
"watch this movie. it's truly a good ride through the difficulties of making a indie movie, and what happens when it blows up in the film maker's face. there's a lot of stuff about punk rock, and the philosophy behind that movement and it's relationship to this project. so if you're into old punk, American punk, you'll dig it.... but, beware, there's a ton of bad acting bits from the failed project that are incorporated... yet they do come off funny at times. and, actually, some of the best parts are listening to people who have never been involved in movie making pontificate and what they went through in the three year period that it took to put this together. so anyone out there that's about to make a film, especially if you haven't been to film school or worked in the field, you should watch this and learn from the film maker's mistakes.",1
"I don't see why all the people are giving this film negative reviews?!?! I loved this movie! Bled is a form of abstract art, and if you don't appreciate art, I can see why you would not like this film. It was a great twist from the average, played out vampire movie. If you are looking for a fresh, new and ingenious new vampire movie, then this is for you. But if you want one of those turn into bats, wolves and melt in the sunlight movies, then go watch your old played out Dracula flicks. Sure, it is a bit on the low budget side, but they did a great job with the budget they had. I'm very happy that I found this movie, because I was about to give up on the vampire genre fro good. I thought this film was brilliant! I give 2 thumbs up to the writer, director and everyone involved in the film.",1
"I can't believe that I actually sat thru this entire film. A friend rented it because the jacket made it sound good. In it's defense, the jacket was correct; there was a supposed haunted room that someone slept in overnight. From the jacket, it sounded like this was on par with Freddy, Jason, or maybe ""The Shining."" It couldn't be farther from the truth.<br /><br />If you are a fan of minimalist and/or surrealist films, you may enjoy it. If you're looking for a good fright movie, or a couple of thrills, go rent Jason vs Freddy IV -- you'll have a much better night.",0
On a routine mission in Iraq a group of Delta soldiers recover a computer hard drive from an Alqueda training camp detailing the location of weapons specialist Dr Walsh. After witnessing the termination of his top secret weapons development program Dr Walsh finds an alternative funding source and sets up a new research facility deep in the notorious Belzan forest in Chechnya where he is developing weapons and selling them to Chechnyan rebels.The team of Deltas is sent on a black ops mission to retrieve the doctor and his technology before the Russians find him and his lab.What the Delta team soon discover is that the doctors latest weapons is a flock of large carnivorous bats that have been genetically altered to develop a taste for human flesh. I found this movie to be much better than what I was expecting.There is lots of action and lots of blood. Its more or less what you would expect from a creature feature. The acting isn't great but its passable. I have certainly seen worse.Overall its an enjoyable movie for what it is. A good popcorn movie.,1
"Directed by Diane Keaton and adapted from a book by Franz Lidz. A young mother Selma Lidz(Andie MacDowell)is battling a very serious illness and her self proclaimed inventor husband Sid(John Tururro)is a little lacking in the emotions department. Unhappy with the new home situation, their sensitive son Steven(Nathan Watt)decides he wants to stay with his two eccentric uncles Danny(Michael Richards)and Melvin(Lou Cutell)until his mom is well. Steven seems to be happier and even takes interest in his strange uncle's living habits; he even decides he wants to change his name to Franz. Set in the early 60's, this drama is a bit comedic...change that to zany. Not being a MacDowell fan, UNSTRUNG HEROES assures my attitude; albeit I enjoyed the film and it is not a total waste.",0
"Steven Seagal appears to be sleepwalking through a dreadful movie shot almost entirely in close-up to disguise the complete lack of budget and resources. To pick on the technical flaws - silver F/A-18s and F-14s take of from a carrier for an air-strike, and miraculously become camouflaged F-16s for the actual strike - would give this movie more credibility than it deserves. Suffice it to say that the most interesting thing in the movie is the credit titles which fade on and then disappear in a lightning wipe, which presumably is available to all users of Final Cut Pro. Putting all your creativity into your own credit puts Michael Keusch in the same category as Marcel Mandu.",0
"Moonwalker is probably not the film to watch if you're not a Michael Jackson fan. I'm a big fan and enjoyed the majority of the film, the ending wasn't fantastic but the first 50 or so minutes were - if you're a fan.<br /><br />I personally believe the first 50 minutes are re-watchable many times over. The dancing in each video is breathtaking, the music fantastic to listen to and the dialogue entertaining.<br /><br />It includes many of his finest videos from Bad and snippets from his earlier videos. It also includes some live concert footage.<br /><br />If you're a big fan of Michael Jackson this is a must, if you're not a fan/don't like Michael Jackson, steer well clear.<br /><br />9/10",1
"As winter approaches, our state-owned broadcaster, the ABC, has decided for some reason to have a partial Jane Austen Festival on Sunday nights. This commenced with a twelve-year old movie length version of ""Emma"" last Sunday; more recent versions of three other novels, ""Persuasion"", ""Northanger Abbey"" and ""Mansfield Park"" are to come.<br /><br />The curious thing about this production by A&E Television Networks, with script by the ever-reliable Andrew Davies, is that it appeared almost simultaneously with two much bigger budget movie versions, one starring Gwyneth Paltrow, and ""Clueless"", a ""modernized"" version, starring Alicia Silverstone, which transported the plot to Beverly Hills. Perhaps as a result, even with Kate Beckinsale in the lead, this production sank without trace.<br /><br />As a general rule, much is lost when novels are shrunk to fit feature movie length. The adaptations one tends to both enjoy and remember are those which have adequate room to develop both story and characters. An outstanding example is ""Brideshead Revisited"" which had 13 50-minute episodes back in 1982. You only have to compare the very ordinary movie-length version of ""Pride and Prejudice"" in 2005 with the brilliant 1995 six-part TV mini-series. It's not that a novel should be filmed page by page, and some novels (often not very good ones) adapt wonderfully to film (""Atonement"" is a recent example), but novels of the Jane Austen sort need some time and space to exert their full charm.<br /><br />Given the shortcomings of this type of adaptation, this production is OK. Kate Beckinsale gives Emma the right mix of self-assuredness and vulnerability and Mark Strong is a forthright Mr Knightly (he reminded me that Jane tended to recycle characters  Knightly is a more articulate version of the moody Mr Darcy of P&P). Samantha Morton was a rather limp Harriet but Prunella Scales got the blabbermouth Miss Bates perfectly  Sybil Fawlty on speed. Bernard Hepton as Emma's feeble father was also excellent. We saw the damp countryside, the mud and the poverty as well as the posh interiors, in case anyone thought this was a particularly idyllic age for everybody.<br /><br />Even though this was a condensed adaptation it was oddly slow in places  some of the conversations were rather stilted, even allowing for the formalities of the times. I'd have to look at the film again to be sure, but it might be due to the under-use of reaction shots.<br /><br />If you do like filmed period stuff this is a perfectly nice example, and compares well with the Paltrow version. Anyway, there is more to come!",1
"I first saw Love in Limbo playing late on free to air TV about five years ago, and since then it's a movie I'll always remember warmly as one of those films you see and are forever influenced by.<br /><br />For the uninitiated, Australian film has a long history of making off-beat comedies about lovable losers, and Love in Limbo is a sterling example of this. Whilst Russel Crowe is the only name actor in it (although these days he's all a movie needs), the rest of the Aussie cast is good- he still steals the show as a nervous, nerdy, virgin loser though.<br /><br />The general premise is a lot like American Pie. A group of friends wanting to get laid and become men. As you'd expect, the entire movie focusses on this (with a sub-plot about the lead's mother and various other incidents), and is full of humorous situations that push it towards the inevitably sweet ending.<br /><br />If you enjoyed American Pie, don't expect this to be the same- but expect the same conventions to make appearances. Love in Limbo isn't a gross out romantic comedy- but it definitely has its share of laughs, fist pumping moments when the good guy wins, and the situations every guy, Australian or otherwise, can relate to.<br /><br />See it if you liked: American Pie, Almost Famous. Strengths: Good Aussie cast, easy to relate to, good perve value. Weaknesses: Predictable at points. My Rating: 8 out of 10",1
"Saw this on SBS TV here in Australia the other week, where it was titled ""Laputa: Castle in the sky"". I had enabled subtitles and I think SBS provided their own for that, which, as usual, was of very good quality.<br /><br />Just looked up ""Laputa"" on Wikipedia and it confirms what I suspected...the floating island of this tale is taken from the classic Jonathan Swift novel ""Gulliver's travels"", which was published in the early to mid 1700s.<br /><br />Anyway, this is an engaging Japanese fairytale, which features an English speaking voice-cast. It's suitable for young children, I think, but it does run at just over two hours in length, so it may be too long for some, though not for an adult like me.<br /><br />The story concerns two children who seek to find a legendary floating island which has a castle on it. The children are not the only ones looking for this island. They have pirates, the army and spies looking for the island too, and looking to capture the children (Sheeta, the girl, voiced by Anna Paquin, and Pazu, the boy, voiced by James Van Der Beek) in order to help them find it.<br /><br />The graphics are magnificent...sort of photo-realistic at times, especially the scenes of stonework lit by torch-light, or the pretty scenes of bright, sunny days, with white clouds, or mist.<br /><br />Recommended.",1
"I would just like it to be known, that I do not often rate movies below a 5. I was originally very excited to see this movie. Its numerous trailer bumps on TV for several months made me REAALLY want to see this movie. So, the other night when I saw that it was available on FearNet on Demand, I got some popcorn and sat down to watch the film.<br /><br />The storyline seemed intriguing enough - some dude is butchering unsuspecting people on the subway. There's a photographer obsessed with the missing people. Where are they going? What's happening to them? One day, the photographer sees a connection between some photos he has taken, and becomes obsessed with the butcher, following him around, yada yada. The film had a way of sucking you in, even though the plot was highly predictable. ""Oh no, it's dark, look out behind you"" I say, quite bored with the cheap thrills.<br /><br />The plot, even though predictable, was intriguing...that is, until the end. ""This was good until the end.... Then it just got silly"", says Jack_skellington_freke on the message boards. And I fully agree. And here come the spoilers...<br /><br />See, I was hoping it was some mad killer, some psychotic person obsessed with cannibalism. No. It was some secret society keeping creatures alive for centuries. Woo. How original. How unrealistic. How dull.<br /><br />3/10. Come on Lionsgate. You've had amazing films, but this one sunk.",0
"I first saw this in the theater in 1969 when I was 9 and immediately fell in love with it. I'm sad that Sony has not seen fit to release this on DVD (""but one day, one day...""). I recently obtained a VHS copy of this on eBay and sat down to watch it 39 years later. I'm happy to report it still stands the test of time. The acting is spot-on, John Williams' orchestrations are lush and Leslie Bricusse's songs memorable (""When I Am Older,"" ""You and I,"" ""Fill the World With Love,"" ""London Is London"" are just a few of the standouts. And not enough can be said about Peter O' Toole, Petula Clarke, Michael Redgrave and Michael Bryant's acting. Terence Rattigan deserves an A+ for his update of the James Hilton story. There really is nothing not to like about this film. It's a good cheer-me-up selection. Glad they have released the original soundtrack as a three-CD set with lots of extras. Wish Sony would hurry up and do the same with the film.",1
"I've gotta say, I usually like horror movies that i've never seen... however, this one was just to pathetic for my gory taste. I'm used to the gory, gut wrenching types... but this particular movie was lame. The acting was horrible (yet the corny (no pun intended) one-liners were cute). And the sequel to it, Scarecrow Slayer was even worse! Yes, probably, when it first came out, there was a huge rave about it and people liked it. But when movies like The Ring and The Exorcist of Emily Rose come out, movies like these make movies like Scarecrow seem childish. If you want a movie to just pass the time, pick this one! The special effects are cheesy as heck. But seeing that it was a low budget movie, I can kind of see where that would come in. This will kind of remind you of the movie ""Children Of The Corn."" Independent movies rock.... most of the time. So if you want to see a scarecrow killing people with corncobs, or in the sequel, 2 scarecrows going at it, then these movies would be for you.",0
"Narratives  whether written, visual or poetic epics  generally try to avoid too may characters; readers and viewers, after all, can be too easily overwhelmed by trying to keep track of who exactly is who. This is especially true in film, I think, simply because we cannot easily go back to refresh our memory in a cinema. Viewers like myself, however, don't have that problem because we see all our films on DVD or VHS.<br /><br />A year ago I was introduced to Audrey Tautou, a French actress, whom I first saw in The Fabulous Destiny of Amelie Poulain (2001) and later in A Very Long Engagement (2004), both of which were finely crafted and complex stories with a large cast of characters. This earlier offering exceeds the others in both ways: more characters and more complexity.<br /><br />Now, other directors have used those techniques before: Robert Altman with The Player (1992), Short Cuts (1993), Gosford Park (2001) and others; Paul Thomas Anderson did the same with Magnolia (1999). Stanley Kramer did it with A Mad, Mad, Mad, Mad World in 1963, a comedy of almost epic proportions. The difference with this film is, first the director lets us 'see' inside the head of some of the characters and second, some scenes are repeated as means to refresh the viewer's memory as the story flip-flops between different time periods.<br /><br />The basic  the core, so to speak  story concerns a young woman, Irene (Tautou) who is told, by a fellow commuter on a train, that she will meet her true love on that day. This occurs in the first few minutes of the film. The clever irony at this point is that Irene doesn't realize that the young man opposite (Gilbert Robin) may be that 'one true love'. And, nor does he...<br /><br />They go their separate ways with neither realizing the potential significance of their close encounter. However, chaos results throughout the rest of the day, not only for the two young people, but for the rest of the characters who appear in a series of cleverly constructed and interwoven vignettes that all seem to be going nowhere, and yet...<br /><br />If the story were simply that, it could tend to be boring, and even quite predictable. Not so. The script and the director rip into our expectations with a host of innovative scenes that are all too commonplace, but which are turned into believable, extraordinary events that allow the two possible lovers to meet again. For example, the next time some bird poo from the sky drops onto a book or paper of yours, consider your alternatives; two characters make an obvious choice that must occur before Irene and her man of destiny meet again. Or what about a stone chip flying onto your windscreen? Consider again what would happen...<br /><br />All of that is interesting enough. What was more interesting for me was assessing each new man who came along and trying to decide whether this guy was THE ONE for Irene, or whether it was, in fact, the young man on the train. That kept me guessing for a while.<br /><br />I'll let you think about that, should you see this delightful romp.<br /><br />Recommended for all.",1
